task_id,simulation_id,reuse_count,stage,seed,protocol,speed,load,load_side,pulse,ablations,mt_mode,impaired_mt_routes,challenged_routes,fast_mode,label
B-d1981e5350c20e23,sim-c0982fe7eeae2cd14297336f3c4fe4ad94d35e1453eea32498787252163e5f9e,11,B,601,pulse,low,unilateral,L,inhibitory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-d473391a26b30cb0,sim-e84b6bb90fe820a28fd9a7890da0b83a6e6488084dd145077590e6796171bb5e,11,B,601,pulse,low,bilateral_high,L,none,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-d1a1a14f84fa4fb3,sim-4d2844e6cf23b4bfe61073ebe48e3655eceed6cfd61d8b8757d34b84fd47da8d,11,B,601,pulse,low,bilateral_high,L,excitatory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-60283dabbfc38bfa,sim-41eb529e348a7a5e5a3d8adf11031b55c74dcc9feba5c0531d4350416cfd8820,11,B,601,pulse,low,bilateral_high,L,inhibitory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-fc49bf13bb2ed978,sim-bec5cad3817d723832baf4b0ce05826eeebe0b06339711e1bc9a0cb11921af31,11,B,601,pulse,medium,normal,L,none,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-682add7e111323c5,sim-a66e2e399881eabdf2c7b412eeec74a3ca0bd0c13ced98572dd304bc8aed32c3,11,B,601,pulse,medium,normal,L,excitatory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-5069f16d5554ce6e,sim-e4e8d3990af97b604ef4d428fc93565b46a870ea622249c3bfecdc0ff1e1a65c,11,B,601,pulse,medium,normal,L,inhibitory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-312add516a566da4,sim-88f09be818b44fe9be27b1a3f4da4e9dff5031fdb7e96311517351ede4b86fee,11,B,601,pulse,medium,unilateral,L,none,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-b4f4108af3d9312c,sim-cff0c618de42d1d0aeb4d4a964654e9e70abae15e3774a538cfe60e8704edb7c,11,B,601,pulse,medium,unilateral,L,excitatory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-c8ad33e17dd2e121,sim-609cd83d1a6f4298ee381be0df70bcfa0fb59cc21517129d1337509abc659d83,11,B,601,pulse,medium,unilateral,L,inhibitory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-7f910d991c30b72e,sim-d73f89d0c637a33fe09c8d6c7d3ac4bdbd772333e3a93ca0db32aa7fbbe0656b,11,B,601,pulse,medium,bilateral_high,L,none,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-5734d02348873978,sim-395ed6b21bfef31eacee0d888a9b4f897547cb8cf850c5c957a86ab41b7755f1,11,B,601,pulse,medium,bilateral_high,L,excitatory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-9d819ac9131d2fc8,sim-fc1df8ef5862e531c99bdf30a2e355b9931ac9065db220c21f8ede26b9c53f56,11,B,601,pulse,medium,bilateral_high,L,inhibitory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-292aee4391bd9dbc,sim-bc841cc124688bd5b35b626baf434af41d05cdcfeabce233364b4f8b9c4a30e7,11,B,601,pulse,high,normal,L,none,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-392d7cc1359ba7dc,sim-2f75863c47e0357884dd11123587d897af467e2c506b67abf9bb362d9dc7f169,11,B,601,pulse,high,normal,L,excitatory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-069929e911c08138,sim-04264271e64f1874fab47e21b153dc0f033535e1f66e7adf3dffea704c907b6b,11,B,601,pulse,high,normal,L,inhibitory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-c22d8ec60ced9911,sim-3ac3aff5dc387e7f67150f1696e5fb76c76320397e1c5867440be12efa1a3608,11,B,601,pulse,high,unilateral,L,none,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-757290b1fe854786,sim-5b648a10362a7e8d3a398162eea59346d4176a6efc3b02f417e42f6989395dd1,11,B,601,pulse,high,unilateral,L,excitatory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-d0e3f23a6e52f460,sim-56571ba40d16236b3939f33c382e766611c3d1bbe35fbf9b866f1623f6e50389,11,B,601,pulse,high,unilateral,L,inhibitory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-51bbaa843196c00c,sim-9ef0ca2b9b38c271d8629976f9dde6551299fa32455e7085ccf972b3d7480445,11,B,601,pulse,high,bilateral_high,L,none,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-bfffc0ca7a362083,sim-893b68d1ca1893fb4814a0e148b1b1b4e69fb8d3d47d6bb7e7587460132dd6d2,11,B,601,pulse,high,bilateral_high,L,excitatory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-f01e45526dea0244,sim-44a7fda11e8f4ae1770ca5eba47cf2f3d5ecd64d71d5a39b9072a15af7749607,11,B,601,pulse,high,bilateral_high,L,inhibitory,V2b,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2b
B-483099120a343a68,sim-96ee0bc07320258f8310db56e8278b75d4acd66a2dad87436d7566063725387e,12,B,601,pulse,low,normal,L,none,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-6a41b14300552c74,sim-f06884aa0b307f9fecc8f487e5c45656894d4d454e8a69d103e0e70e0025285f,12,B,601,pulse,low,normal,L,excitatory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-85a35cdf5d4124fc,sim-0ae24f6ea90d7f7e17ec0ec1cda4bf2717bfc20c026bbfad545fab8a21f275a7,12,B,601,pulse,low,normal,L,inhibitory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-636acf82d12d9d5c,sim-b4ce6f4e993a18164a4f1c1f03a849486b98d7172b1f697d7f80f84e04e30d42,11,B,601,pulse,low,unilateral,L,none,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-0ee1fda94e3097b0,sim-bf8ca8022fe6e03206e090356f9839790b4fd36082a0bbde09df57d1d0442506,11,B,601,pulse,low,unilateral,L,excitatory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-c1edca930d198e78,sim-cc69a4504d06dbc2a46b538965914788b1f1dd17e27ae8578916a7c5a10e317f,11,B,601,pulse,low,unilateral,L,inhibitory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-984295f0a9b36a7e,sim-db878ed6dd0c88fdb9c28538613412a97bf082f6772b969b2b745d7f00d5028c,11,B,601,pulse,low,bilateral_high,L,none,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-18270e0b7aad6790,sim-26c4c36ddaa4c25e82c330ddb8cf930a05415cd500d0fa2a6d4145f630a7ed1a,11,B,601,pulse,low,bilateral_high,L,excitatory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-8fa996adc52e094e,sim-5c3d43ff87986f70c02c01ca30eba5f4d75848853d555a2ea1a00e2dee3eb5ec,11,B,601,pulse,low,bilateral_high,L,inhibitory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-44a733a9de4eca7f,sim-909b3d61432eb4fa25712cf1ccb9ef63d256b4ed3123acf92f44e566df7649fe,12,B,601,pulse,medium,normal,L,none,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-05848951ad13f1d6,sim-1247d5797227913b47077958aa5a7fc83066dedb0313dc54a9613865cb8bf9ff,12,B,601,pulse,medium,normal,L,excitatory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-d4d909a3b3b78a9f,sim-89b1bf5fcd820971646a3a0d2fc2a2e0eda21e4fd02cb3846593fc5cb21e2f00,12,B,601,pulse,medium,normal,L,inhibitory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-e022c8f8f9b8ace2,sim-56b436932713191940690af41843e2212f76833ca088c3068dd15d833ba6a0a3,11,B,601,pulse,medium,unilateral,L,none,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-6b094823b6d61326,sim-f8a79873c9eef73ea1511ed9ef58c01aa174b7f692303d280bb5cc0776027751,11,B,601,pulse,medium,unilateral,L,excitatory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-2c421054aea44b98,sim-3a94f772ea331a06e2d9343ed41f580ffb67512f249ec568b6ad7006336c1e94,11,B,601,pulse,medium,unilateral,L,inhibitory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-368181530a9541a3,sim-28bc0ce4ef4151ab023fdc653e02f29d36778c42007842a77269a95ad2928d30,11,B,601,pulse,medium,bilateral_high,L,none,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-2efc49246f21b9b9,sim-04184a2d45e5292417295beff09cbc555f6918768f0e2caf24a5b956ef1e7c8d,11,B,601,pulse,medium,bilateral_high,L,excitatory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-6cff4274f5e979c7,sim-09f238654862b5318192691ea8f7a708fc5ace441a0f47d939173db3288cc1d8,11,B,601,pulse,medium,bilateral_high,L,inhibitory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-9fc1d2a390f49110,sim-bcab0200ef0db408d9d0847a323eba8140f6ddd1499eed64c5602b3b8254611c,12,B,601,pulse,high,normal,L,none,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-bfe47663efbca9c5,sim-4470b5659858e067a906c658724fda7b198574c85a7a2679b51eec2378cb8392,12,B,601,pulse,high,normal,L,excitatory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-de881315a51085c6,sim-8b9a234fd0d6cc11ad5e2e0c28f17832c2b923750e2d4fdf0939e71325474e6f,12,B,601,pulse,high,normal,L,inhibitory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-638b1f7320170fba,sim-f3dc019370cf139950d5c3447d8d2a12ccfea81c740471740237dab5eeaa736a,11,B,601,pulse,high,unilateral,L,none,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-24163a407504196b,sim-429fe829663cb158f3611b2a0d056a67901783c8e3a228687810120e9906efc0,11,B,601,pulse,high,unilateral,L,excitatory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-d9e11669ff0a0c29,sim-73040532e2dc0ad978ad311dbf93553fe25543410116d9db5f08870f2f62c0ad,11,B,601,pulse,high,unilateral,L,inhibitory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-ac3cab444b31010c,sim-943724dc774721bb242a136703367cf49beb4fc8c8347d444dda92777967b793,11,B,601,pulse,high,bilateral_high,L,none,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-83b5d5cda77a4f41,sim-3fb1db40490164be69f4ab24ec93c36fef70ee892054e69457331f7eba9bf76b,11,B,601,pulse,high,bilateral_high,L,excitatory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-372fc8c50e9eea5d,sim-f0e4403f35e3ba0b9858221718911614b60b14f3860578963feba6bdc5cf2f76,11,B,601,pulse,high,bilateral_high,L,inhibitory,V2a,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V2a
B-a4413683de1ef007,sim-0dd53f599550d3136b6b482cdf6121069ab147cfb1a73b99bc4b9769aa95e382,12,B,601,pulse,low,normal,L,none,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-03cfc1ae4aa61db3,sim-d73b5702655f05aba8af0cf280b59640f2848524c75ed55ed14b6c16232881ca,12,B,601,pulse,low,normal,L,excitatory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-b39866d47bd43af0,sim-83d2fcf62c76f25a83bfda2fa4357c6c02f1b8bfa9285559149839d047b8a94e,12,B,601,pulse,low,normal,L,inhibitory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-6631bde6dc66d76c,sim-dd7c65283c2279e4a4fc66226a061c998fd3e05162c9493814fc42426af78de1,11,B,601,pulse,low,unilateral,L,none,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-2b094f78c72a7c48,sim-7589d7e21077afdd6aad287e214e3ac3ae08b25acd7e387cb53838d25c8dcb46,11,B,601,pulse,low,unilateral,L,excitatory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-15769f60fa071e01,sim-5d8408add4c5384c811c8149b92a92ccac165d63f08222e0e3b57ee938bf9499,11,B,601,pulse,low,unilateral,L,inhibitory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-3f2ead3e30027542,sim-7edf23db045dda0185f75aa20c4b9a042727a3aae16f07c24ddb37e33d99f513,11,B,601,pulse,low,bilateral_high,L,none,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-2860fa39d9790f18,sim-03bdc70662d76420708abdd0a3b6b1a3fff59f65902ee82026283a0f23148808,11,B,601,pulse,low,bilateral_high,L,excitatory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-3677322121ea62b0,sim-65ad4fc6d13681417b5249edd6986cab03e3f055772d4f4331bbd5e40a721103,11,B,601,pulse,low,bilateral_high,L,inhibitory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-dc52a037d7892f2f,sim-b1121d9744c4dbf9cd0b9d4284988b09f847e1b814bbcfc1f3072bffa1532456,12,B,601,pulse,medium,normal,L,none,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-e28c41f4d8d7dde3,sim-0d096771ab7994366e754717bd77875a0e2d3a341110d3d95ac12cab6d2bcbaa,12,B,601,pulse,medium,normal,L,excitatory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-68b16f12134094f9,sim-164fdf79ec38a94dae23b2df93cf3ff05268f128b364b208c3e15869fddb638a,12,B,601,pulse,medium,normal,L,inhibitory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-9191a628a4db90bc,sim-ebcbad1f86d7edc2732762d59bb5cdd887c85120131085d1ebf091dc121ae5a1,11,B,601,pulse,medium,unilateral,L,none,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-4dea1c4697b57012,sim-345c67b5260859de80014d79df23c2b57e5589aa658bb0812a0a69b709ef4947,11,B,601,pulse,medium,unilateral,L,excitatory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-6078750c0a45a2be,sim-af8f2dfc12070f5eaeb76e873432b1857b1634d15abf5b4a02d02ed4ecaf4337,11,B,601,pulse,medium,unilateral,L,inhibitory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-5c6224731257063a,sim-b0aee9787b84209a6d7ef2a5d06565583239c1ca62b2d13f36b862ef17109121,11,B,601,pulse,medium,bilateral_high,L,none,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-062a92a33a319608,sim-d0fd683b9dabcf0994550910b7f388292cedee09320420661ad956540f9997f5,11,B,601,pulse,medium,bilateral_high,L,excitatory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-79f93ce549f9413b,sim-a3563ae65b2b6e8e91e0c040f00462b954fb778d68d75e04b48069b85dcdab1f,11,B,601,pulse,medium,bilateral_high,L,inhibitory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-9d497668be0068c2,sim-0909ba818a8c379e7d95287afdfa080224dd5ba6fd28fe1c0611461fc69ca6d5,12,B,601,pulse,high,normal,L,none,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-a83022db09011028,sim-9df55c9a799dbb8588d2aad871421740bc11e538e9c9a486b916f8db5e19b920,12,B,601,pulse,high,normal,L,excitatory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-7cd98d44a85e1b52,sim-d16ef01c7f842b08daaa4093a71a50527d4a21b499c13c04937fc3d7cafeab2b,12,B,601,pulse,high,normal,L,inhibitory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-c5fb010531c53928,sim-6b83cc351976dd1067051de753aee1cb36445a29dfe2b4abc568b77bd022b4d0,11,B,601,pulse,high,unilateral,L,none,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-2853344071578514,sim-57f9adb48d4e7905dff9c98f86ea0a5ab9a4e3059fb422c56ec76eb6aea5a3f3,11,B,601,pulse,high,unilateral,L,excitatory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-4e166aa8a212e104,sim-00e07d97848b43e53e73e33ed929d0fed41bb977f9377f877a6c9b3e5b2ba5cb,11,B,601,pulse,high,unilateral,L,inhibitory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-eafd9f57f5f65a92,sim-0740bba42b4f4adde3e040f249657ba7894e3a66e447d1648f6660057bcfb13a,11,B,601,pulse,high,bilateral_high,L,none,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-3589990e1b4ad4c3,sim-c0cef3060de8edd847a637b67865a05096fee51844f32f79a1264b563fd5917b,11,B,601,pulse,high,bilateral_high,L,excitatory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-413a0faef05b2613,sim-cb8dc9c17ec8b8f7af9c220cfe12c1517fec308122932e969e0e21dc722124be,11,B,601,pulse,high,bilateral_high,L,inhibitory,V0D,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0D
B-ed03d5a7fa87d809,sim-946c5b8b179f8719ff82b9f1dd4ee6fb8205998541158089a45784c0167ff89b,12,B,601,pulse,low,normal,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-ca3f104f787c1798,sim-dbe9051bc61d2ab9abc7a71780661380128b2429dc1d5b8b3d4d3a8a3d6f7a9a,12,B,601,pulse,low,normal,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-cdc2d73231bf13a8,sim-b7f5e39528944a2b6bde35950ecbea469868d04b69e7e6092f405170bec9ec04,12,B,601,pulse,low,normal,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-8013af796ae261ec,sim-b25acd822379c0495da9cdf20ebfd1aa2e8c7fb328741dd008393ae4038d3799,11,B,601,pulse,low,unilateral,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-223df63710b8f1d1,sim-c7e7e78813fc932418bd9b3a35fdc1c0b018399756a5a61e99f2d7d4c4699b41,11,B,601,pulse,low,unilateral,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-4b867f5eea465839,sim-7a43a7e6bf372248fecbd210de7c8419f5bec31e3e8304dff92a312ded345162,11,B,601,pulse,low,unilateral,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-c32167d68c9d3f50,sim-8756c9b7ba2f06dd08baa7e9189e870ccfe19a1db720604a643e59b3378be113,11,B,601,pulse,low,bilateral_high,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-488418b7fd048a6f,sim-8088ac4f153c97f83713860d3c7321869be0476754c39ba8f7591c5828cede4d,11,B,601,pulse,low,bilateral_high,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-4e7728339f64c6b3,sim-b54a1e863304d9154f7f7896481a2d781375b260fc99a1599c32da2560600083,11,B,601,pulse,low,bilateral_high,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-712128cbc83d4135,sim-3326c979d36acded8b5d290c31d00ffae4d671f95673a1877a79932e1a6eb81a,12,B,601,pulse,medium,normal,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-b892054fd5b5376e,sim-3b0be1119a40b333f2bfd3aa419350fce58a70660a03856a08953ea06fd93c03,12,B,601,pulse,medium,normal,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-8d325e8e667cc01d,sim-f702be524c3ddee9da159ea991006f0db6dd3bd7a77ed383c8d21a9e69f9e11e,12,B,601,pulse,medium,normal,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-8a697c8cf92ddf23,sim-b260bc989af2460e500eb924ad342f3996e9144b25011afc338e64126885b81a,11,B,601,pulse,medium,unilateral,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-357602d48f2e0ce0,sim-ba5b416421fced1a5b7871036482d9e2b7cd42aa4fe7b5ab62fa6ab043763df1,11,B,601,pulse,medium,unilateral,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-2503dfd9374978cd,sim-ecb783b1790afe578314a5747d757202618a1e8e3d998d47a7128e79b5dd202f,11,B,601,pulse,medium,unilateral,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-c29a6209dcfc0dab,sim-a1814c9e01a91d92854da83c69e72443d1f059b6c8fe918a8602f10acc8bed63,11,B,601,pulse,medium,bilateral_high,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-42d6db25e4a56559,sim-871c8ab7c5b75472c7a653c59e3b247558365628ce568790f940a4418ecd7a62,11,B,601,pulse,medium,bilateral_high,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-e2ad3607ddc31444,sim-bb620b32de5d69da668661ed1936f302758150ff9bf8e2482911dfa1778f0fde,11,B,601,pulse,medium,bilateral_high,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
B-692ee57488d33b06,sim-bcbbc02079d4d9e36be6da5662621ffc3009f0ae925b304c7bca69269b055dc7,12,B,601,pulse,high,normal,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,ablate_V0V
