intended_class,intended_route,matrix_position,pulse,design_cell_count,all_four_arms_rhythmic_cells,a1m0_rhythmic_failure_cells,a1m1_rhythmic_failure_cells,lr_class_marginal_delta_deg_complete_cells,lr_class_marginal_delta_deg_median,lr_class_marginal_delta_deg_range_min,lr_class_marginal_delta_deg_range_max,lr_class_marginal_delta_deg_negative_cells,lr_class_marginal_delta_deg_neutral_cells,lr_class_marginal_delta_deg_positive_cells,lr_route_marginal_delta_deg_complete_cells,lr_route_marginal_delta_deg_median,lr_route_marginal_delta_deg_range_min,lr_route_marginal_delta_deg_range_max,lr_route_marginal_delta_deg_negative_cells,lr_route_marginal_delta_deg_neutral_cells,lr_route_marginal_delta_deg_positive_cells,lr_joint_delta_deg_complete_cells,lr_joint_delta_deg_median,lr_joint_delta_deg_range_min,lr_joint_delta_deg_range_max,lr_joint_delta_deg_negative_cells,lr_joint_delta_deg_neutral_cells,lr_joint_delta_deg_positive_cells,lr_nonadditivity_deg_complete_cells,lr_nonadditivity_deg_median,lr_nonadditivity_deg_range_min,lr_nonadditivity_deg_range_max,lr_nonadditivity_deg_negative_cells,lr_nonadditivity_deg_neutral_cells,lr_nonadditivity_deg_positive_cells,fe_class_marginal_delta_deg_complete_cells,fe_class_marginal_delta_deg_median,fe_class_marginal_delta_deg_range_min,fe_class_marginal_delta_deg_range_max,fe_class_marginal_delta_deg_negative_cells,fe_class_marginal_delta_deg_neutral_cells,fe_class_marginal_delta_deg_positive_cells,fe_route_marginal_delta_deg_complete_cells,fe_route_marginal_delta_deg_median,fe_route_marginal_delta_deg_range_min,fe_route_marginal_delta_deg_range_max,fe_route_marginal_delta_deg_negative_cells,fe_route_marginal_delta_deg_neutral_cells,fe_route_marginal_delta_deg_positive_cells,fe_joint_delta_deg_complete_cells,fe_joint_delta_deg_median,fe_joint_delta_deg_range_min,fe_joint_delta_deg_range_max,fe_joint_delta_deg_negative_cells,fe_joint_delta_deg_neutral_cells,fe_joint_delta_deg_positive_cells,fe_nonadditivity_deg_complete_cells,fe_nonadditivity_deg_median,fe_nonadditivity_deg_range_min,fe_nonadditivity_deg_range_max,fe_nonadditivity_deg_negative_cells,fe_nonadditivity_deg_neutral_cells,fe_nonadditivity_deg_positive_cells,a0m0_recovery_eligible_cells,a0m0_recovery_event_observed_cells,a1m0_recovery_eligible_cells,a1m0_recovery_event_observed_cells,a0m1_recovery_eligible_cells,a0m1_recovery_event_observed_cells,a1m1_recovery_eligible_cells,a1m1_recovery_event_observed_cells,aggregation_basis,independent_stochastic_realization_count,inferential_scope,generated_at_utc,publication_script_version,publication_script_sha256,protocol_spec_sha256,locked_protocol_sha256,source_a_to_d_script_sha256,source_e_f_script_sha256,source_g_h_script_sha256,output_row_count
RG,V1Ren,off_diagonal,none,9,0,9,9,0,,,,0,0,0,9,-0.02753812834,-7.561792011,12.55299006,6,0,3,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,9,0.02301321728,-9.690937504,10.22343828,4,0,5,0,,,,0,0,0,0,,,,0,0,0,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
RG,V1Ren,off_diagonal,excitatory,9,0,9,9,0,,,,0,0,0,9,0.07314067603,-16.23006162,10.26295498,4,0,5,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,9,0.1093937287,-14.67401801,10.386384,3,0,6,0,,,,0,0,0,0,,,,0,0,0,9,9,0,0,9,9,0,0,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
RG,V1Ren,off_diagonal,inhibitory,9,0,9,9,0,,,,0,0,0,9,0.2900652225,-2.722190418,16.09535807,2,0,7,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,9,0.08105321366,-0.7610828082,12.43443248,3,0,6,0,,,,0,0,0,0,,,,0,0,0,9,9,0,0,9,9,0,0,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
RG,V2b,off_diagonal,none,9,0,9,9,0,,,,0,0,0,9,-0.03534609033,-14.02139068,15.09542504,5,0,4,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,9,0.03998574811,-15.67145664,17.60657418,3,0,6,0,,,,0,0,0,0,,,,0,0,0,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
RG,V2b,off_diagonal,excitatory,9,0,9,9,0,,,,0,0,0,9,-0.4273063956,-12.61107269,3.636603236,6,0,3,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,9,-2.69033523,-15.12517784,1.768887336,7,0,2,0,,,,0,0,0,0,,,,0,0,0,9,9,0,0,9,9,0,0,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
RG,V2b,off_diagonal,inhibitory,9,0,9,9,0,,,,0,0,0,9,0.017952521,-8.355669056,6.922179222,4,0,5,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,9,0.1264301617,-6.815456325,5.838837771,3,0,6,0,,,,0,0,0,0,,,,0,0,0,9,9,0,0,9,9,0,0,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,RG,off_diagonal,none,9,9,0,0,9,-6.108561289,-8.719947447,8.200230059,7,0,2,9,0.1001917426,-5.109835655,1.150952189,4,0,5,9,-6.75422076,-9.138185869,7.554570588,7,0,2,9,-0.8530602051,-2.157837306,4.464176184,7,0,2,9,1.410219041,-5.430512852,9.940031163,2,0,7,9,0.1422541386,-5.182846303,0.9445109457,3,0,6,9,0.9919105596,-0.8694889589,15.10417861,3,0,6,9,-0.56056262,-0.9993046724,10.34699375,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,RG,off_diagonal,excitatory,9,9,0,0,9,-8.064378343,-18.62187547,7.333668076,8,0,1,9,0.1303040684,-17.37539699,22.51025205,4,0,5,9,-4.739959406,-10.17753809,20.41489287,6,0,3,9,3.551639337,-14.06591467,30.45662178,2,0,7,9,-2.163717208,-17.99318975,6.114640355,5,0,4,9,-0.2203954482,-11.91543775,27.31094382,5,0,4,9,0.05201338381,-15.54335435,7.600476725,4,0,5,9,2.670230849,-24.86110842,13.40127412,3,0,6,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,RG,off_diagonal,inhibitory,9,9,0,0,9,-4.542805596,-10.19082117,6.986501383,7,0,2,9,-0.3525882725,-5.879007006,2.330552888,5,0,4,9,-4.754559226,-10.38837278,0.9141500867,8,0,1,9,-0.2395614424,-6.785759708,1.896059807,6,0,3,9,1.069598079,0.5599932597,10.57075031,0,0,9,9,0.03846927553,-4.383657952,0.545177358,3,0,6,9,1.455168676,-2.703485099,4.520254881,2,0,7,9,0.1484815383,-6.07718881,0.6071364056,4,0,5,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,PF,diagonal,none,9,9,0,0,9,-6.108561289,-8.719947447,8.200230059,7,0,2,9,0.03039713982,-10.82724485,5.29148442,4,0,5,9,-6.108561289,-8.719947447,8.200230059,7,0,2,9,-0.03039713982,-5.29148442,10.82724485,5,0,4,9,1.410219041,-5.430512852,9.940031163,2,0,7,9,-0.3726475631,-14.0961597,7.347511887,8,0,1,9,1.410219041,-5.430512852,9.940031163,2,0,7,9,0.3726475631,-7.347511887,14.0961597,1,0,8,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,PF,diagonal,excitatory,9,9,0,0,9,-8.064378343,-18.62187547,7.333668076,8,0,1,9,0.1445608819,-16.85700968,5.35105073,3,0,6,9,-8.064378343,-18.62187547,7.333668076,8,0,1,9,-0.1445608819,-5.35105073,16.85700968,6,0,3,9,-2.163717208,-17.99318975,6.114640355,5,0,4,9,0.02364516252,-14.280437,5.85211782,4,0,5,9,-2.163717208,-17.99318975,6.114640355,5,0,4,9,-0.02364516252,-5.85211782,14.280437,5,0,4,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,PF,diagonal,inhibitory,9,9,0,0,9,-4.542805596,-10.19082117,6.986501383,7,0,2,9,-1.420871879,-5.577497408,2.74119681,5,0,4,9,-4.542805596,-10.19082117,6.986501383,7,0,2,9,1.420871879,-2.74119681,5.577497408,4,0,5,9,1.069598079,0.5599932597,10.57075031,0,0,9,9,-0.01054312042,-5.838100381,1.099181112,5,0,4,9,1.069598079,0.5599932597,10.57075031,0,0,9,9,0.01054312042,-1.099181112,5.838100381,4,0,5,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,MN,off_diagonal,none,9,9,0,0,9,-6.108561289,-8.719947447,8.200230059,7,0,2,9,-0.1301498489,-13.12044858,11.18795089,5,0,4,9,-6.108561289,-8.719947447,8.200230059,7,0,2,9,0.1301498489,-11.18795089,13.12044858,4,0,5,9,1.410219041,-5.430512852,9.940031163,2,0,7,9,-0.1424882411,-14.63500264,8.048894925,5,0,4,9,1.410219041,-5.430512852,9.940031163,2,0,7,9,0.1424882411,-8.048894925,14.63500264,4,0,5,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,MN,off_diagonal,excitatory,9,9,0,0,9,-8.064378343,-18.62187547,7.333668076,8,0,1,9,0.1554482056,-13.29057422,5.662073151,3,0,6,9,-8.064378343,-18.62187547,7.333668076,8,0,1,9,-0.1554482056,-5.662073151,13.29057422,6,0,3,9,-2.163717208,-17.99318975,6.114640355,5,0,4,9,0.1418366257,-8.091418611,11.16366843,3,0,6,9,-2.163717208,-17.99318975,6.114640355,5,0,4,9,-0.1418366257,-11.16366843,8.091418611,6,0,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,MN,off_diagonal,inhibitory,9,9,0,0,9,-4.542805596,-10.19082117,6.986501383,7,0,2,9,-0.02585095362,-7.212839255,14.37606313,5,0,4,9,-4.542805596,-10.19082117,6.986501383,7,0,2,9,0.02585095362,-14.37606313,7.212839255,4,0,5,9,1.069598079,0.5599932597,10.57075031,0,0,9,9,0.0119287897,-6.923700649,10.98219517,4,0,5,9,1.069598079,0.5599932597,10.57075031,0,0,9,9,-0.0119287897,-10.98219517,6.923700649,5,0,4,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,V0D,off_diagonal,none,9,9,0,0,9,-6.108561289,-8.719947447,8.200230059,7,0,2,9,-0.3163063316,-1.86486278,2.716080324,5,0,4,9,-7.773869952,-14.17057618,0.1382151631,8,0,1,9,-0.4392661995,-10.77809522,0.3681661885,7,0,2,9,1.410219041,-5.430512852,9.940031163,2,0,7,9,0.05915773152,-2.425927127,1.184054278,4,0,5,9,0.6021060882,-12.68374834,2.686795673,2,0,7,9,-0.4450302954,-8.437289767,0.4708034616,7,0,2,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,V0D,off_diagonal,excitatory,9,9,0,0,9,-8.064378343,-18.62187547,7.333668076,8,0,1,9,-0.8931558241,-8.304737349,1.925695312,5,0,4,9,-8.810936071,-27.7273984,-4.652312411,9,0,0,9,-0.09386173447,-15.41127424,11.4233948,5,0,4,9,-2.163717208,-17.99318975,6.114640355,5,0,4,9,-0.08614679914,-13.93033481,2.435247222,6,0,3,9,-3.644910454,-18.87953441,4.405472838,6,0,3,9,-0.1339889649,-11.5757468,13.04399015,5,0,4,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,V0D,off_diagonal,inhibitory,9,9,0,0,9,-4.542805596,-10.19082117,6.986501383,7,0,2,9,0.02756715173,-4.949540148,6.2249945,4,0,5,9,-7.476531408,-12.18109619,-1.807822096,9,0,0,9,-2.79280654,-10.43557054,-0.1268133902,9,0,0,9,1.069598079,0.5599932597,10.57075031,0,0,9,9,0.1183873452,-2.76720121,5.287955437,3,0,6,9,0.3307099554,-5.420923798,1.802816182,2,0,7,9,-1.239639094,-9.621991264,0.08841196767,8,0,1,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,V0V,off_diagonal,none,9,9,0,0,9,-6.108561289,-8.719947447,8.200230059,7,0,2,9,-0.003996768116,-11.72681718,14.0899718,5,0,4,9,-7.351400298,-11.76345343,2.545337919,7,0,2,9,-0.488699347,-19.74486394,6.07192504,7,0,2,9,1.410219041,-5.430512852,9.940031163,2,0,7,9,-0.07402181101,-12.77463156,11.81795365,6,0,3,9,1.280065252,-9.666770372,5.703773642,1,0,8,9,-0.0561319775,-16.05421118,8.53837404,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,V0V,off_diagonal,excitatory,9,9,0,0,9,-8.064378343,-18.62187547,7.333668076,8,0,1,9,0,-11.71076518,8.781780944,4,1,4,9,-8.78523647,-24.06768827,-2.492200729,9,0,0,9,-0.1691669557,-18.60764975,11.28543178,5,0,4,9,-2.163717208,-17.99318975,6.114640355,5,0,4,9,0.04881498003,-14.89459464,4.591250911,3,1,5,9,-3.117427817,-16.34432858,7.315615216,5,0,4,9,-0.0007433651484,-13.82331908,24.60803187,5,0,4,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
PF,V0V,off_diagonal,inhibitory,9,9,0,0,9,-4.542805596,-10.19082117,6.986501383,7,0,2,9,0.05172836118,-3.688030454,7.0051361,3,0,6,9,-4.811336023,-10.29084531,1.677421854,8,0,1,9,-0.4102666285,-12.31421563,-0.1237771058,9,0,0,9,1.069598079,0.5599932597,10.57075031,0,0,9,9,-0.08994719801,-5.228123276,6.380009816,6,0,3,9,0.7986892509,-2.692519883,4.531220097,2,0,7,9,-0.03633454407,-12.41954003,0.408970449,6,0,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
